content_id,title,type,genre,sub_genre,country,language,rating,release_year,date_added,director,cast_count,duration_min,seasons,episodes,engagement_score,views_millions,watchtime_hours_millions,user_rating,is_original,budget_category,added_year,added_month,added_quarter
6411,Title_6411,Movie,Drama,Drama,Brazil,German,TV-MA,2019,2021-10-06,Director_95,4,148.0,,,70.5,0.94,1.33,5.9,1,Low,2021,10,Q4
6412,Title_6412,TV Show,Drama,Action,India,Portuguese,TV-14,2021,2023-05-27,Director_13,7,,7.0,63.0,72.6,10.19,14.21,8.2,0,Mid,2023,5,Q2
6413,Title_6413,Movie,Comedy,Fantasy,Spain,French,TV-MA,2020,2022-12-13,Director_153,9,136.0,,,69.3,23.16,31.63,6.8,0,Premium,2022,12,Q4
6414,Title_6414,Movie,Thriller,Thriller,United States,Hindi,PG-13,2022,2023-03-31,Director_196,20,125.0,,,76.3,0.26,0.56,7.3,0,High,2023,3,Q1
6415,Title_6415,Movie,Documentary,Action,United Kingdom,Korean,TV-PG,2022,2023-09-03,Director_123,14,139.0,,,75.2,16.11,31.04,6.9,0,Low,2023,9,Q3
6416,Title_6416,TV Show,Sci-Fi,Crime,United States,Spanish,TV-PG,2020,2023-12-02,Director_65,18,,3.0,36.0,90.5,11.56,29.67,9.1,0,Premium,2023,12,Q4
6417,Title_6417,Movie,Documentary,Comedy,United States,German,PG-13,2018,2021-04-17,Director_27,8,154.0,,,37.6,2.16,3.33,4.4,0,High,2021,4,Q2
6418,Title_6418,Movie,Comedy,Mystery,United Kingdom,Japanese,TV-14,2020,2022-01-06,Director_2,15,86.0,,,56.6,1.97,2.85,4.7,0,High,2022,1,Q1
6419,Title_6419,Movie,Thriller,Biography,United States,German,G,2020,2022-11-29,Director_105,3,82.0,,,47.2,5.9,15.56,4.7,1,Mid,2022,11,Q4
6420,Title_6420,TV Show,Drama,Horror,United States,Hindi,TV-MA,2020,2023-11-08,Director_126,15,,2.0,14.0,91.2,9.63,22.46,8.8,0,Mid,2023,11,Q4
6421,Title_6421,Movie,Thriller,Drama,Germany,Italian,R,2021,2023-04-27,Director_159,13,107.0,,,77.0,6.08,13.67,8.5,1,Low,2023,4,Q2
6422,Title_6422,TV Show,Romance,Comedy,United Kingdom,French,TV-MA,2018,2021-07-17,Director_177,13,,7.0,63.0,73.9,10.0,21.91,7.1,0,High,2021,7,Q3
6423,Title_6423,Movie,Thriller,Horror,Italy,German,TV-MA,2019,2021-01-25,Director_185,6,116.0,,,66.0,2.77,4.33,6.8,1,Mid,2021,1,Q1
6424,Title_6424,Movie,Crime,Drama,United States,French,TV-MA,2020,2023-07-04,Director_9,17,83.0,,,65.6,0.77,1.38,6.9,0,Mid,2023,7,Q3
6425,Title_6425,Movie,Action,Documentary,South Korea,Korean,PG-13,2021,2021-11-12,Director_62,19,98.0,,,70.1,2.66,3.44,6.7,1,High,2021,11,Q4
6426,Title_6426,Movie,Crime,Biography,India,French,PG,2021,2023-10-04,Director_107,3,104.0,,,98.2,15.55,42.82,8.8,1,Low,2023,10,Q4
6427,Title_6427,TV Show,Biography,Fantasy,Germany,Japanese,PG,2021,2023-06-19,Director_169,11,,6.0,66.0,53.6,5.62,11.44,5.8,1,Low,2023,6,Q2
6428,Title_6428,TV Show,Drama,Family,United States,Turkish,PG-13,2022,2023-07-25,Director_193,16,,1.0,12.0,71.5,1.03,2.84,6.6,1,Mid,2023,7,Q3
6429,Title_6429,Movie,Drama,Comedy,United States,German,PG,2022,2022-08-11,Director_101,5,109.0,,,65.8,3.89,7.57,7.9,0,High,2022,8,Q3
6430,Title_6430,Movie,Action,Mystery,United States,German,TV-MA,2019,2021-01-31,Director_194,5,118.0,,,66.8,1.07,2.04,6.6,1,Premium,2021,1,Q1
6431,Title_6431,TV Show,Crime,Animation,United Kingdom,Portuguese,TV-14,2019,2021-05-17,Director_178,20,,7.0,49.0,92.4,0.97,2.0,10.0,0,Mid,2021,5,Q2
6432,Title_6432,TV Show,Comedy,Reality,India,Italian,R,2020,2023-07-28,Director_73,19,,3.0,18.0,65.9,1.42,3.31,5.3,0,Premium,2023,7,Q3
6433,Title_6433,Movie,Comedy,Action,India,Spanish,TV-14,2022,2022-01-14,Director_108,12,156.0,,,76.5,2.89,4.67,7.8,0,Low,2022,1,Q1
6434,Title_6434,TV Show,Drama,Action,United Kingdom,Turkish,TV-14,2021,2023-01-08,Director_150,3,,2.0,16.0,61.2,1.99,2.78,5.7,0,Low,2023,1,Q1
6435,Title_6435,Movie,Drama,Biography,France,Spanish,TV-MA,2022,2022-05-18,Director_60,11,81.0,,,70.8,1.62,2.02,5.9,0,Mid,2022,5,Q2
6436,Title_6436,TV Show,Comedy,Sci-Fi,Spain,Spanish,R,2018,2021-03-16,Director_46,18,,1.0,9.0,100.0,1.15,3.1,10.0,1,Mid,2021,3,Q1
6437,Title_6437,Movie,Drama,Crime,United States,French,R,2022,2023-10-29,Director_73,9,85.0,,,50.7,0.31,0.7,5.2,0,High,2023,10,Q4
6438,Title_6438,Movie,Sci-Fi,Fantasy,India,Turkish,PG-13,2019,2021-11-01,Director_34,6,142.0,,,87.1,13.78,23.36,9.0,1,Low,2021,11,Q4
6439,Title_6439,TV Show,Drama,Animation,France,English,PG,2021,2022-05-07,Director_199,15,,2.0,14.0,70.2,1.22,2.62,8.2,0,High,2022,5,Q2
6440,Title_6440,Movie,Sci-Fi,Thriller,United Kingdom,Spanish,PG,2022,2023-08-13,Director_106,6,111.0,,,96.1,1.24,3.22,9.6,1,High,2023,8,Q3
6441,Title_6441,TV Show,Action,Reality,Italy,Korean,TV-PG,2020,2021-11-03,Director_165,11,,6.0,48.0,76.7,2.43,6.51,8.3,1,Mid,2021,11,Q4
6442,Title_6442,TV Show,Animation,Romance,United States,French,TV-14,2021,2022-09-05,Director_142,19,,6.0,54.0,84.0,3.11,7.78,8.2,1,High,2022,9,Q3
6443,Title_6443,Movie,Thriller,Action,United States,Japanese,TV-14,2020,2023-06-04,Director_51,14,126.0,,,96.0,10.93,13.59,9.7,0,Mid,2023,6,Q2
6444,Title_6444,TV Show,Drama,Horror,United States,Hindi,PG,2020,2023-08-24,Director_79,10,,2.0,24.0,52.4,3.32,9.25,5.8,1,High,2023,8,Q3
6445,Title_6445,Movie,Drama,Crime,Canada,Italian,TV-MA,2022,2023-11-05,Director_39,7,113.0,,,38.9,2.25,5.22,3.6,0,Low,2023,11,Q4
6446,Title_6446,TV Show,Fantasy,Crime,South Korea,German,TV-MA,2020,2023-06-23,Director_22,8,,6.0,66.0,85.3,1.54,4.22,8.4,0,High,2023,6,Q2
6447,Title_6447,TV Show,Drama,Documentary,United States,Korean,TV-PG,2020,2023-08-05,Director_126,19,,7.0,84.0,88.7,2.54,6.58,9.6,0,Mid,2023,8,Q3
6448,Title_6448,Movie,Action,Horror,Spain,English,PG,2023,2023-03-23,Director_4,10,122.0,,,65.3,6.25,11.62,6.5,1,Low,2023,3,Q1
6449,Title_6449,TV Show,Animation,Drama,Australia,Spanish,TV-MA,2018,2021-01-27,Director_176,17,,7.0,42.0,78.2,3.53,9.06,8.3,0,Low,2021,1,Q1
6450,Title_6450,TV Show,Comedy,Family,Turkey,Portuguese,TV-G,2021,2021-02-12,Director_73,15,,3.0,27.0,37.2,0.4,0.91,4.1,1,High,2021,2,Q1
6451,Title_6451,TV Show,Action,Biography,United States,Turkish,R,2019,2022-06-18,Director_140,9,,7.0,49.0,50.5,1.33,3.17,5.0,0,Mid,2022,6,Q2
6452,Title_6452,Movie,Comedy,Horror,India,Portuguese,PG,2021,2023-11-05,Director_124,13,152.0,,,58.1,1.3,2.78,6.0,1,Mid,2023,11,Q4
6453,Title_6453,TV Show,Comedy,Sci-Fi,South Korea,Portuguese,TV-14,2020,2021-02-21,Director_52,6,,5.0,35.0,80.1,1.38,3.05,7.6,0,High,2021,2,Q1
6454,Title_6454,Movie,Drama,Documentary,Spain,Hindi,NC-17,2020,2021-01-05,Director_10,19,136.0,,,63.2,0.25,0.33,6.4,0,High,2021,1,Q1
6455,Title_6455,TV Show,Action,Fantasy,South Korea,English,PG,2020,2021-01-11,Director_88,9,,4.0,32.0,86.2,10.68,16.09,7.9,0,Low,2021,1,Q1
6456,Title_6456,Movie,Horror,Biography,India,Italian,TV-14,2020,2021-09-23,Director_190,18,91.0,,,67.0,3.07,4.1,7.4,0,High,2021,9,Q3
6457,Title_6457,TV Show,Sci-Fi,Drama,Brazil,Portuguese,TV-MA,2020,2023-03-04,Director_100,10,,6.0,42.0,86.9,5.2,14.43,9.6,0,Mid,2023,3,Q1
6458,Title_6458,Movie,Documentary,Horror,Spain,Spanish,PG-13,2018,2021-06-02,Director_191,19,103.0,,,56.1,2.02,2.72,6.9,0,Mid,2021,6,Q2
6459,Title_6459,TV Show,Documentary,Biography,Germany,Hindi,PG,2021,2022-07-25,Director_47,20,,2.0,24.0,62.6,0.79,1.64,5.7,0,High,2022,7,Q3
6460,Title_6460,Movie,Documentary,Thriller,Spain,German,TV-G,2019,2022-09-29,Director_54,8,85.0,,,53.7,3.44,5.68,4.7,1,Mid,2022,9,Q3
6461,Title_6461,TV Show,Romance,Drama,United States,Korean,TV-MA,2021,2022-08-24,Director_120,19,,3.0,33.0,73.3,1.57,2.34,5.6,0,High,2022,8,Q3
6462,Title_6462,Movie,Animation,Action,Germany,Spanish,TV-14,2019,2021-03-02,Director_63,9,86.0,,,77.7,4.04,11.31,8.2,0,Low,2021,3,Q1
6463,Title_6463,TV Show,Drama,Romance,United Kingdom,Korean,PG-13,2022,2023-08-09,Director_123,12,,6.0,36.0,63.9,1.31,2.02,6.7,1,Mid,2023,8,Q3
6464,Title_6464,TV Show,Romance,Animation,United States,German,TV-14,2019,2022-09-10,Director_196,4,,2.0,18.0,88.2,4.0,9.88,9.2,1,Mid,2022,9,Q3
6465,Title_6465,Movie,Drama,Comedy,India,French,G,2022,2022-04-10,Director_45,8,80.0,,,68.1,0.65,1.21,7.6,1,Low,2022,4,Q2
6466,Title_6466,Movie,Fantasy,Romance,Germany,German,TV-14,2023,2023-03-05,Director_74,7,149.0,,,98.9,9.02,17.56,9.7,1,Mid,2023,3,Q1
6467,Title_6467,Movie,Thriller,Family,United Kingdom,Hindi,PG-13,2019,2021-03-02,Director_63,9,138.0,,,85.2,9.33,22.88,9.8,0,Mid,2021,3,Q1
6468,Title_6468,Movie,Fantasy,Biography,United States,English,TV-MA,2021,2022-04-12,Director_42,11,152.0,,,99.9,4.77,11.48,8.9,0,Mid,2022,4,Q2
6469,Title_6469,Movie,Horror,Horror,United States,Hindi,R,2022,2023-11-04,Director_20,6,97.0,,,83.9,4.86,11.69,9.0,1,Mid,2023,11,Q4
6470,Title_6470,TV Show,Animation,Horror,Japan,Italian,TV-MA,2022,2022-12-05,Director_102,6,,7.0,63.0,90.2,3.68,9.38,10.0,0,High,2022,12,Q4
6471,Title_6471,TV Show,Drama,Crime,Canada,Turkish,TV-14,2020,2022-09-10,Director_40,5,,3.0,33.0,50.9,3.47,6.4,4.5,0,Mid,2022,9,Q3
6472,Title_6472,Movie,Thriller,Reality,France,German,PG-13,2021,2023-09-12,Director_159,11,156.0,,,55.1,2.02,3.38,4.3,0,High,2023,9,Q3
6473,Title_6473,Movie,Documentary,Biography,United States,Portuguese,TV-14,2022,2022-04-15,Director_108,13,128.0,,,63.1,2.93,4.87,7.2,0,Mid,2022,4,Q2
6474,Title_6474,Movie,Sci-Fi,Documentary,Germany,Japanese,PG-13,2019,2021-09-16,Director_29,16,86.0,,,66.9,7.44,19.2,6.8,0,Premium,2021,9,Q3
6475,Title_6475,Movie,Action,Reality,India,German,TV-MA,2020,2022-09-16,Director_175,5,129.0,,,87.3,2.54,5.13,7.7,0,High,2022,9,Q3
6476,Title_6476,TV Show,Action,Comedy,United States,Turkish,TV-G,2021,2022-09-08,Director_30,7,,4.0,32.0,60.4,0.74,2.05,6.4,0,Mid,2022,9,Q3
6477,Title_6477,TV Show,Thriller,Reality,Germany,Italian,TV-MA,2018,2021-07-24,Director_7,13,,3.0,27.0,95.7,2.44,3.61,10.0,0,Mid,2021,7,Q3
6478,Title_6478,TV Show,Action,Thriller,India,French,TV-14,2021,2022-02-01,Director_162,19,,2.0,20.0,56.7,3.04,8.4,6.2,1,Mid,2022,2,Q1
6479,Title_6479,TV Show,Drama,Animation,France,Portuguese,TV-PG,2020,2023-06-28,Director_24,10,,2.0,24.0,54.6,2.0,3.72,6.0,0,Premium,2023,6,Q2
6480,Title_6480,Movie,Fantasy,Crime,India,French,G,2021,2021-09-24,Director_150,10,149.0,,,52.8,9.0,24.5,5.6,0,Mid,2021,9,Q3
6481,Title_6481,Movie,Sci-Fi,Animation,United States,German,TV-14,2022,2022-05-26,Director_41,13,158.0,,,93.6,2.78,7.35,8.0,0,High,2022,5,Q2
6482,Title_6482,Movie,Comedy,Romance,Japan,Portuguese,TV-14,2021,2023-02-12,Director_13,8,96.0,,,74.4,3.07,7.79,7.5,1,Mid,2023,2,Q1
6483,Title_6483,TV Show,Comedy,Thriller,United States,Italian,TV-14,2021,2021-07-10,Director_45,19,,7.0,70.0,81.1,7.78,19.97,9.6,1,High,2021,7,Q3
6484,Title_6484,Movie,Thriller,Mystery,Italy,English,TV-MA,2021,2023-09-02,Director_47,19,151.0,,,79.8,1.79,2.62,7.8,0,Premium,2023,9,Q3
6485,Title_6485,Movie,Thriller,Crime,United Kingdom,Japanese,TV-14,2023,2023-04-17,Director_154,16,128.0,,,83.0,10.27,24.94,7.1,0,Mid,2023,4,Q2
6486,Title_6486,Movie,Animation,Animation,Mexico,French,PG-13,2020,2023-08-03,Director_175,8,144.0,,,74.1,16.61,34.26,7.2,1,Mid,2023,8,Q3
6487,Title_6487,Movie,Action,Horror,Mexico,German,PG-13,2019,2021-11-13,Director_122,5,95.0,,,86.2,6.32,8.83,9.4,0,Low,2021,11,Q4
6488,Title_6488,Movie,Documentary,Comedy,India,German,TV-14,2020,2021-12-26,Director_68,16,126.0,,,55.3,1.11,1.93,5.5,0,High,2021,12,Q4
6489,Title_6489,Movie,Thriller,Crime,Mexico,German,PG-13,2022,2022-02-14,Director_61,6,156.0,,,59.6,2.04,2.78,6.2,0,Premium,2022,2,Q1
6490,Title_6490,Movie,Reality,Animation,United States,Korean,R,2019,2022-11-01,Director_12,16,127.0,,,79.4,5.32,12.08,8.4,0,High,2022,11,Q4
6491,Title_6491,Movie,Thriller,Reality,India,German,TV-MA,2018,2021-06-18,Director_122,6,159.0,,,92.0,1.57,2.83,9.1,0,High,2021,6,Q2
6492,Title_6492,TV Show,Horror,Family,India,German,TV-MA,2019,2021-09-14,Director_64,10,,1.0,10.0,100.0,4.14,5.68,10.0,1,Mid,2021,9,Q3
6493,Title_6493,TV Show,Romance,Drama,Canada,Turkish,R,2021,2021-03-29,Director_190,16,,5.0,40.0,81.6,0.83,1.84,8.4,1,Low,2021,3,Q1
6494,Title_6494,TV Show,Thriller,Biography,United Kingdom,French,TV-MA,2021,2023-11-30,Director_110,13,,4.0,48.0,79.8,4.97,6.62,7.4,0,Premium,2023,11,Q4
6495,Title_6495,TV Show,Horror,Thriller,India,Korean,TV-MA,2022,2022-08-22,Director_122,3,,5.0,50.0,68.6,1.91,3.1,6.8,0,Mid,2022,8,Q3
6496,Title_6496,TV Show,Comedy,Romance,United States,Hindi,R,2021,2021-04-16,Director_178,4,,5.0,30.0,82.2,22.68,50.13,9.3,0,Mid,2021,4,Q2
6497,Title_6497,TV Show,Biography,Horror,Brazil,Japanese,TV-14,2020,2023-08-29,Director_128,12,,7.0,56.0,70.3,1.15,2.8,6.7,0,Low,2023,8,Q3
6498,Title_6498,Movie,Drama,Romance,United States,Hindi,TV-14,2021,2021-03-18,Director_48,4,84.0,,,74.5,1.77,2.14,7.9,0,Low,2021,3,Q1
6499,Title_6499,TV Show,Horror,Romance,United States,French,PG-13,2023,2023-09-11,Director_189,16,,1.0,10.0,90.6,6.95,10.0,9.9,1,Mid,2023,9,Q3
6500,Title_6500,Movie,Action,Mystery,Spain,French,R,2022,2022-06-28,Director_154,7,141.0,,,64.1,7.31,16.31,5.9,1,Low,2022,6,Q2
6501,Title_6501,TV Show,Family,Horror,Brazil,French,TV-PG,2021,2022-11-01,Director_146,9,,1.0,9.0,59.7,4.56,11.84,6.9,1,Mid,2022,11,Q4
6502,Title_6502,TV Show,Drama,Documentary,Japan,Portuguese,R,2019,2022-02-19,Director_22,16,,1.0,6.0,77.9,3.56,7.01,8.0,0,Mid,2022,2,Q1
6503,Title_6503,TV Show,Drama,Biography,Spain,Japanese,TV-MA,2021,2023-11-20,Director_58,16,,5.0,45.0,73.6,1.07,2.39,6.4,0,Low,2023,11,Q4
6504,Title_6504,Movie,Romance,Comedy,Brazil,Spanish,R,2018,2021-12-16,Director_94,13,148.0,,,69.1,3.35,5.4,6.9,0,Premium,2021,12,Q4
6505,Title_6505,Movie,Horror,Thriller,United Kingdom,English,R,2023,2023-07-22,Director_165,10,81.0,,,90.1,3.26,6.44,9.5,0,Mid,2023,7,Q3
6506,Title_6506,TV Show,Drama,Horror,United States,Turkish,TV-MA,2020,2023-12-16,Director_115,4,,2.0,14.0,70.3,19.5,42.46,7.1,1,Low,2023,12,Q4
6507,Title_6507,TV Show,Action,Thriller,France,German,TV-MA,2021,2023-01-28,Director_116,3,,3.0,24.0,100.0,6.37,16.53,9.8,0,Low,2023,1,Q1
6508,Title_6508,Movie,Crime,Animation,United States,English,TV-MA,2020,2022-10-26,Director_156,7,115.0,,,69.2,0.73,1.56,6.1,0,Mid,2022,10,Q4
6509,Title_6509,TV Show,Animation,Sci-Fi,South Korea,Italian,TV-MA,2019,2022-09-20,Director_36,13,,4.0,24.0,63.4,4.22,8.3,5.9,1,Mid,2022,9,Q3
6510,Title_6510,Movie,Thriller,Romance,Japan,Spanish,TV-PG,2021,2022-11-19,Director_58,20,118.0,,,80.2,12.96,19.25,8.0,0,Mid,2022,11,Q4
6511,Title_6511,Movie,Comedy,Animation,United Kingdom,German,PG-13,2023,2023-09-22,Director_44,7,137.0,,,92.9,1.29,1.94,9.2,1,High,2023,9,Q3
6512,Title_6512,Movie,Drama,Action,Turkey,French,R,2019,2021-03-10,Director_110,18,142.0,,,65.5,7.49,20.83,4.8,0,Mid,2021,3,Q1
6513,Title_6513,TV Show,Thriller,Drama,Canada,Portuguese,TV-MA,2020,2023-11-30,Director_92,6,,7.0,70.0,60.7,2.44,5.91,7.3,0,Low,2023,11,Q4
6514,Title_6514,TV Show,Thriller,Thriller,France,French,TV-14,2021,2022-03-25,Director_99,10,,7.0,77.0,80.7,0.94,1.86,7.1,0,Low,2022,3,Q1
6515,Title_6515,TV Show,Action,Sci-Fi,Spain,German,TV-14,2022,2022-08-12,Director_58,20,,2.0,24.0,95.1,2.29,4.68,8.8,0,Premium,2022,8,Q3
6516,Title_6516,Movie,Thriller,Comedy,United States,German,PG-13,2021,2023-07-28,Director_135,17,120.0,,,95.7,11.79,22.87,10.0,0,High,2023,7,Q3
6517,Title_6517,Movie,Drama,Comedy,United States,Hindi,R,2022,2022-02-11,Director_119,8,86.0,,,60.6,0.59,1.16,6.2,0,Low,2022,2,Q1
6518,Title_6518,Movie,Comedy,Action,Mexico,English,TV-MA,2022,2023-10-06,Director_156,19,134.0,,,72.0,4.65,5.89,8.4,1,High,2023,10,Q4
6519,Title_6519,Movie,Action,Action,Germany,Spanish,TV-14,2022,2022-01-12,Director_121,3,117.0,,,54.2,5.74,15.75,4.5,1,Mid,2022,1,Q1
6520,Title_6520,TV Show,Comedy,Crime,United States,Turkish,PG-13,2021,2021-09-14,Director_98,16,,8.0,88.0,78.3,2.18,2.62,7.2,0,Premium,2021,9,Q3
6521,Title_6521,Movie,Sci-Fi,Reality,United Kingdom,Korean,PG,2019,2022-05-30,Director_35,7,154.0,,,77.7,0.82,1.24,7.8,1,High,2022,5,Q2
6522,Title_6522,TV Show,Comedy,Romance,United Kingdom,German,R,2018,2021-03-05,Director_147,9,,3.0,27.0,58.7,5.78,13.21,6.4,0,High,2021,3,Q1
6523,Title_6523,Movie,Thriller,Action,United States,English,TV-PG,2021,2022-06-28,Director_74,4,117.0,,,98.3,6.35,10.98,10.0,0,High,2022,6,Q2
6524,Title_6524,TV Show,Action,Crime,United States,Portuguese,R,2020,2022-03-08,Director_46,15,,6.0,36.0,91.8,2.2,3.95,8.0,0,Mid,2022,3,Q1
6525,Title_6525,TV Show,Action,Reality,United Kingdom,German,R,2018,2021-11-28,Director_140,7,,2.0,18.0,77.4,0.84,1.12,9.7,0,Low,2021,11,Q4
6526,Title_6526,Movie,Romance,Crime,Canada,Japanese,TV-MA,2020,2021-04-23,Director_149,8,88.0,,,87.5,34.13,45.76,8.8,1,Premium,2021,4,Q2
6527,Title_6527,Movie,Documentary,Fantasy,United Kingdom,Hindi,PG-13,2021,2023-06-29,Director_169,3,117.0,,,71.6,2.03,3.8,7.9,0,High,2023,6,Q2
6528,Title_6528,Movie,Animation,Drama,United Kingdom,Hindi,TV-MA,2018,2021-01-16,Director_127,18,131.0,,,59.4,0.21,0.56,5.3,1,Premium,2021,1,Q1
6529,Title_6529,TV Show,Action,Comedy,United States,Italian,TV-MA,2020,2021-11-16,Director_131,16,,4.0,24.0,57.5,11.3,19.28,7.2,0,Premium,2021,11,Q4
6530,Title_6530,Movie,Drama,Sci-Fi,Spain,Japanese,R,2022,2022-02-13,Director_70,19,92.0,,,55.2,9.0,15.89,6.3,0,Premium,2022,2,Q1
6531,Title_6531,Movie,Comedy,Fantasy,France,German,G,2021,2023-10-10,Director_17,11,129.0,,,49.2,1.49,2.86,4.5,1,Low,2023,10,Q4
6532,Title_6532,Movie,Comedy,Crime,United Kingdom,Spanish,PG,2022,2022-10-16,Director_68,17,148.0,,,77.0,1.01,1.71,7.6,0,High,2022,10,Q4
6533,Title_6533,TV Show,Crime,Action,United States,Hindi,TV-14,2019,2022-08-30,Director_195,19,,6.0,42.0,71.8,5.16,11.59,7.0,0,High,2022,8,Q3
6534,Title_6534,Movie,Romance,Romance,Japan,English,R,2018,2021-12-15,Director_178,20,117.0,,,63.6,2.3,4.44,8.0,0,High,2021,12,Q4
6535,Title_6535,TV Show,Biography,Drama,South Korea,Portuguese,TV-14,2021,2021-11-30,Director_176,17,,2.0,20.0,55.0,0.87,1.17,6.0,0,Premium,2021,11,Q4
6536,Title_6536,Movie,Reality,Fantasy,Canada,German,PG-13,2020,2023-11-28,Director_143,5,134.0,,,56.3,0.61,1.7,7.4,0,High,2023,11,Q4
6537,Title_6537,Movie,Crime,Action,United States,French,TV-MA,2023,2023-08-10,Director_163,10,136.0,,,75.8,2.33,4.87,7.7,0,High,2023,8,Q3
6538,Title_6538,TV Show,Action,Animation,India,Portuguese,PG-13,2021,2021-07-28,Director_2,11,,4.0,32.0,95.8,0.8,1.61,9.8,0,Low,2021,7,Q3
6539,Title_6539,TV Show,Drama,Romance,United States,Spanish,TV-MA,2018,2021-09-20,Director_107,10,,5.0,45.0,97.0,4.95,6.65,8.7,0,Low,2021,9,Q3
6540,Title_6540,Movie,Sci-Fi,Thriller,United Kingdom,Portuguese,TV-MA,2021,2023-11-10,Director_155,10,149.0,,,77.6,4.28,9.57,8.8,0,Mid,2023,11,Q4
6541,Title_6541,Movie,Fantasy,Documentary,India,Italian,TV-PG,2019,2021-08-02,Director_111,5,142.0,,,83.9,8.6,14.12,7.2,0,High,2021,8,Q3
6542,Title_6542,Movie,Drama,Fantasy,India,Korean,TV-MA,2018,2021-12-11,Director_26,5,93.0,,,54.7,1.51,2.47,6.6,1,High,2021,12,Q4
6543,Title_6543,Movie,Fantasy,Biography,Germany,Spanish,NC-17,2022,2022-01-27,Director_89,18,80.0,,,88.8,5.32,8.31,9.1,1,Mid,2022,1,Q1
6544,Title_6544,TV Show,Thriller,Horror,Canada,Spanish,R,2020,2023-05-29,Director_145,13,,5.0,30.0,91.3,2.22,6.12,9.7,1,Mid,2023,5,Q2
6545,Title_6545,TV Show,Comedy,Horror,Brazil,Korean,TV-14,2022,2023-08-27,Director_110,6,,1.0,10.0,58.0,18.9,32.38,5.2,0,Mid,2023,8,Q3
6546,Title_6546,TV Show,Family,Action,United Kingdom,Spanish,TV-MA,2021,2023-10-14,Director_128,3,,1.0,6.0,60.4,4.69,5.97,6.1,0,Low,2023,10,Q4
6547,Title_6547,TV Show,Fantasy,Sci-Fi,Germany,English,TV-14,2019,2022-12-23,Director_45,9,,7.0,42.0,91.9,5.17,7.36,8.3,0,Mid,2022,12,Q4
6548,Title_6548,TV Show,Action,Mystery,South Korea,English,PG,2020,2022-10-27,Director_169,3,,8.0,72.0,94.4,10.33,15.24,10.0,0,Mid,2022,10,Q4
6549,Title_6549,TV Show,Documentary,Biography,South Korea,French,TV-14,2021,2022-11-21,Director_176,15,,8.0,88.0,58.7,3.99,5.5,6.0,0,Premium,2022,11,Q4
6550,Title_6550,Movie,Documentary,Action,United States,Korean,PG-13,2020,2022-09-10,Director_68,19,125.0,,,78.5,11.23,17.0,8.0,0,Premium,2022,9,Q3
6551,Title_6551,Movie,Documentary,Family,United States,German,TV-14,2021,2022-06-07,Director_154,15,142.0,,,46.8,12.43,16.96,5.1,1,Mid,2022,6,Q2
6552,Title_6552,Movie,Romance,Family,France,English,PG-13,2022,2023-09-15,Director_151,9,138.0,,,62.7,4.22,8.01,5.1,0,Mid,2023,9,Q3
6553,Title_6553,Movie,Comedy,Sci-Fi,South Korea,English,G,2022,2022-10-18,Director_4,19,117.0,,,80.7,0.83,1.02,7.9,0,Premium,2022,10,Q4
6554,Title_6554,Movie,Mystery,Fantasy,United States,Korean,TV-MA,2022,2023-11-08,Director_148,8,151.0,,,86.9,11.01,14.14,8.8,0,Low,2023,11,Q4
6555,Title_6555,TV Show,Action,Animation,Brazil,Japanese,TV-MA,2019,2021-12-31,Director_43,14,,8.0,48.0,82.6,3.6,5.23,8.2,0,High,2021,12,Q4
6556,Title_6556,Movie,Animation,Family,United Kingdom,Japanese,PG-13,2022,2022-04-21,Director_98,4,141.0,,,75.0,2.78,5.31,6.2,1,Low,2022,4,Q2
6557,Title_6557,TV Show,Crime,Romance,Japan,Turkish,TV-MA,2019,2022-05-07,Director_150,5,,3.0,21.0,70.8,4.05,11.13,6.9,0,Mid,2022,5,Q2
6558,Title_6558,TV Show,Thriller,Horror,United States,German,TV-14,2022,2022-03-02,Director_142,15,,1.0,11.0,76.1,2.47,3.96,6.9,0,Premium,2022,3,Q1
6559,Title_6559,Movie,Thriller,Fantasy,Mexico,Turkish,TV-MA,2018,2021-11-01,Director_50,6,120.0,,,72.1,2.38,6.34,7.2,0,Premium,2021,11,Q4
6560,Title_6560,TV Show,Horror,Drama,France,Korean,R,2020,2021-02-07,Director_137,9,,2.0,16.0,86.7,3.24,8.68,7.8,0,Premium,2021,2,Q1
6561,Title_6561,Movie,Crime,Comedy,India,French,TV-14,2021,2022-01-14,Director_4,19,144.0,,,63.2,38.05,105.15,5.4,0,Low,2022,1,Q1
6562,Title_6562,TV Show,Comedy,Biography,United States,Hindi,TV-MA,2023,2023-04-13,Director_95,18,,2.0,14.0,61.8,4.64,10.66,6.5,0,Low,2023,4,Q2
6563,Title_6563,TV Show,Action,Mystery,India,Hindi,TV-MA,2020,2023-04-15,Director_181,3,,2.0,20.0,81.3,2.34,5.25,8.3,1,High,2023,4,Q2
6564,Title_6564,Movie,Fantasy,Crime,United States,Portuguese,TV-MA,2023,2023-12-13,Director_191,16,106.0,,,88.7,2.91,7.65,9.1,0,Low,2023,12,Q4
6565,Title_6565,Movie,Drama,Reality,Brazil,Turkish,TV-MA,2021,2023-07-25,Director_175,5,88.0,,,84.7,3.71,8.73,8.5,0,Mid,2023,7,Q3
